sequence,obstacles,min_center_distance_m,min_boundary_clearance_m,closest_time_s,closest_index,closest_obstacle_index,collision,safety_violation,safety_distance_m,path_length_m,duration_s,mean_speed_mps,avoidance_label,computation_time_ms,method,planner_compute_time_ms,waypoint_count,smoothness_heading_change,safe_count,warning_count,danger_count,collision_count,future_risk_count,danger_or_collision_rate,future_risk_rate
3,1,0.6348,0.4348,6.425,514,0,0,1,0.5,6.9385,8.925,0.7774,left,0.1483,human,0.0,715,0.073637,597,75,43,0,123,0.0601,0.172
3,1,0.6922,0.4922,6.0625,485,0,0,1,0.5,6.8388,8.925,0.7663,left,0.0748,straight_line,2.4145,2,0.0,564,129,22,0,102,0.0308,0.1427
3,1,0.9435,0.7435,6.1875,495,0,0,0,0.5,6.861,8.925,0.7687,left,0.0647,geometric_bypass,5.188,3,3.8e-05,631,84,0,0,0,0.0,0.0
3,1,0.712,0.512,6.0375,483,0,0,0,0.5,6.8,8.925,0.7619,left,0.0635,astar_grid,3.9523,69,0.0,568,147,0,0,0,0.0,0.0
3,1,0.7492,0.5492,6.1,488,0,0,0,0.5,6.8862,8.925,0.7716,left,0.0635,rrt,7.9051,3,0.000212,578,137,0,0,0,0.0,0.0
3,1,0.7026,0.5026,6.0625,485,0,0,0,0.5,6.8396,8.925,0.7663,left,0.0619,rrt_star,1938.2281,6,8e-06,566,149,0,0,0,0.0,0.0
3,1,0.9435,0.7435,6.1875,495,0,0,0,0.5,6.861,8.925,0.7687,left,0.0602,mppi,48.8669,60,3.6e-05,631,84,0,0,0,0.0,0.0
10,1,1.03,0.83,9.325,746,0,0,0,0.5,7.2208,14.425,0.5006,left,0.1372,human,0.0,1155,0.340915,1155,0,0,0,0,0.0,0.0
10,1,0.9742,0.7742,10.3125,825,0,0,0,0.5,6.0936,14.425,0.4224,left,0.0958,straight_line,3.9944,2,0.0,1070,85,0,0,0,0.0,0.0
10,1,0.9742,0.7742,10.3125,825,0,0,0,0.5,6.0936,14.425,0.4224,left,0.107,geometric_bypass_not_needed,3.9788,2,0.0,1070,85,0,0,0,0.0,0.0
10,1,1.0,0.8,10.6875,855,0,0,0,0.5,6.4529,14.425,0.4473,left,0.1288,astar_grid,11.9616,61,0.003132,1155,0,0,0,0,0.0,0.0
10,1,0.9742,0.7742,10.3125,825,0,0,0,0.5,6.0936,14.425,0.4224,left,0.137,rrt,4.1381,2,0.0,1070,85,0,0,0,0.0,0.0
10,1,0.9742,0.7742,10.3125,825,0,0,0,0.5,6.0936,14.425,0.4224,left,0.1377,rrt_star,4.0573,2,0.0,1070,85,0,0,0,0.0,0.0
10,1,0.9742,0.7742,10.3125,825,0,0,0,0.5,6.0936,14.425,0.4224,left,0.1318,mppi,48.7076,60,0.0,1070,85,0,0,0,0.0,0.0
1,1,1.397,1.197,10.0875,807,0,0,0,0.5,6.6252,12.05,0.5498,right,0.1232,human,0.0,965,0.195131,965,0,0,0,0,0.0,0.0
1,1,1.3874,1.1874,10.8625,869,0,0,0,0.5,6.5364,12.05,0.5424,right,0.0943,straight_line,3.3172,2,0.0,965,0,0,0,0,0.0,0.0
1,1,1.3874,1.1874,10.8625,869,0,0,0,0.5,6.5364,12.05,0.5424,right,0.0745,geometric_bypass_not_needed,3.3569,2,0.0,965,0,0,0,0,0.0,0.0
1,1,1.3,1.1,10.8875,871,0,0,0,0.5,6.5412,12.05,0.5428,right,0.0733,astar_grid,4.819,66,0.000478,965,0,0,0,0,0.0,0.0
1,1,1.3874,1.1874,10.8625,869,0,0,0,0.5,6.5364,12.05,0.5424,right,0.0707,rrt,3.3959,2,0.0,965,0,0,0,0,0.0,0.0
1,1,1.3874,1.1874,10.8625,869,0,0,0,0.5,6.5364,12.05,0.5424,right,0.0731,rrt_star,3.3508,2,0.0,965,0,0,0,0,0.0,0.0
1,1,1.3874,1.1874,10.8625,869,0,0,0,0.5,6.5364,12.05,0.5424,right,0.0714,mppi,47.4768,60,0.0,965,0,0,0,0,0.0,0.0
2,1,1.8107,1.6107,8.2,656,0,0,0,0.5,6.3956,9.825,0.651,left,0.1113,human,0.0,787,0.053022,787,0,0,0,0,0.0,0.0
2,1,1.7346,1.5346,7.025,562,0,0,0,0.5,6.3481,9.825,0.6461,left,0.0757,straight_line,2.7204,2,0.0,787,0,0,0,0,0.0,0.0
2,1,1.7346,1.5346,7.025,562,0,0,0,0.5,6.3481,9.825,0.6461,left,0.0671,geometric_bypass_not_needed,2.7452,2,0.0,787,0,0,0,0,0.0,0.0
2,1,1.8036,1.6036,6.9125,553,0,0,0,0.5,6.3408,9.825,0.6454,left,0.0647,astar_grid,4.1505,64,0.000394,787,0,0,0,0,0.0,0.0
2,1,1.7346,1.5346,7.025,562,0,0,0,0.5,6.3481,9.825,0.6461,left,0.0637,rrt,2.737,2,0.0,787,0,0,0,0,0.0,0.0
2,1,1.7346,1.5346,7.025,562,0,0,0,0.5,6.3481,9.825,0.6461,left,0.0648,rrt_star,2.7441,2,0.0,787,0,0,0,0,0.0,0.0
2,1,1.7346,1.5346,7.025,562,0,0,0,0.5,6.3481,9.825,0.6461,left,0.0669,mppi,31.1367,60,0.0,787,0,0,0,0,0.0,0.0
4,1,0.7201,0.5201,10.325,826,0,0,0,0.5,8.1275,14.8125,0.5487,left,0.1282,human,0.0,1186,0.284466,993,193,0,0,0,0.0,0.0
4,1,0.4135,0.2135,9.4625,757,0,0,1,0.5,7.2573,14.8125,0.4899,left,0.0905,straight_line,4.037,2,0.0,889,112,185,0,265,0.156,0.2234
4,1,0.9307,0.7307,9.8,784,0,0,0,0.5,7.3426,14.8125,0.4957,left,0.083,geometric_bypass,8.3184,3,6.7e-05,1026,160,0,0,0,0.0,0.0
4,1,0.7325,0.5325,9.5125,761,0,0,0,0.5,7.488,14.8125,0.5055,left,0.0821,astar_grid,10.3814,73,0.002602,970,216,0,0,0,0.0,0.0
4,1,0.728,0.528,9.6625,773,0,0,0,0.5,7.3435,14.8125,0.4958,left,0.0803,rrt,5.0849,3,4.3e-05,965,221,0,0,0,0.0,0.0
4,1,0.706,0.506,9.3875,751,0,0,0,0.5,7.2872,14.8125,0.492,left,0.0796,rrt_star,1982.9553,11,3.2e-05,938,248,0,0,0,0.0,0.0
4,1,0.9307,0.7307,9.8,784,0,0,0,0.5,7.341,14.8125,0.4956,left,0.078,mppi,33.1416,60,2.9e-05,1026,160,0,0,0,0.0,0.0
5,1,0.5859,0.3859,9.1,728,0,0,1,0.5,6.1455,11.975,0.5132,right,0.137,human,0.0,959,0.317826,801,103,55,0,135,0.0574,0.1408
5,1,0.5319,0.3319,8.4125,673,0,0,1,0.5,5.752,11.975,0.4803,right,0.0853,straight_line,3.2884,2,0.0,677,131,151,0,231,0.1575,0.2409
5,1,0.9229,0.7229,8.8125,705,0,0,0,0.5,5.8239,11.975,0.4863,right,0.0858,geometric_bypass,6.9459,3,9.3e-05,789,170,0,0,0,0.0,0.0
5,1,0.7086,0.5086,8.5625,685,0,0,0,0.5,6.112,11.975,0.5104,right,0.0868,astar_grid,8.5637,58,0.002413,695,264,0,0,0,0.0,0.0
5,1,0.731,0.531,8.9875,719,0,0,0,0.5,6.57,11.975,0.5486,right,0.0842,rrt,4.4543,3,0.003279,760,199,0,0,0,0.0,0.0
5,1,0.7313,0.5313,8.2875,663,0,0,0,0.5,5.7714,11.975,0.482,right,0.0828,rrt_star,2031.1534,9,4.4e-05,711,248,0,0,0,0.0,0.0
5,1,0.9229,0.7229,8.8125,705,0,0,0,0.5,5.8231,11.975,0.4863,right,0.0884,mppi,32.0876,60,6.4e-05,789,170,0,0,0,0.0,0.0
6,1,0.5578,0.3578,8.3875,671,0,0,1,0.5,6.6035,11.6,0.5693,right,0.1414,human,0.0,929,0.294614,828,51,50,0,129,0.0538,0.1389
6,1,1.0435,0.8435,8.9125,713,0,0,0,0.5,5.5122,11.6,0.4752,right,0.0817,straight_line,3.3213,2,0.0,929,0,0,0,0,0.0,0.0
6,1,1.0435,0.8435,8.9125,713,0,0,0,0.5,5.5122,11.6,0.4752,right,0.0726,geometric_bypass_not_needed,3.2815,2,0.0,929,0,0,0,0,0.0,0.0
6,1,0.9,0.7,8.825,706,0,0,0,0.5,5.5817,11.6,0.4812,right,0.0744,astar_grid,5.5238,56,0.001173,784,145,0,0,0,0.0,0.0
6,1,1.0435,0.8435,8.9125,713,0,0,0,0.5,5.5122,11.6,0.4752,right,0.0749,rrt,3.2785,2,0.0,929,0,0,0,0,0.0,0.0
6,1,1.0435,0.8435,8.9125,713,0,0,0,0.5,5.5122,11.6,0.4752,right,0.0846,rrt_star,3.2917,2,0.0,929,0,0,0,0,0.0,0.0
6,1,1.0435,0.8435,8.9125,713,0,0,0,0.5,5.5122,11.6,0.4752,right,0.0797,mppi,31.8617,60,0.0,929,0,0,0,0,0.0,0.0
7,1,1.4087,1.2087,5.65,452,0,0,0,0.5,5.5179,7.6,0.726,right,0.122,human,0.0,609,0.793166,609,0,0,0,0,0.0,0.0
7,1,1.4026,1.2026,6.35,508,0,0,0,0.5,5.1276,7.6,0.6747,right,0.0733,straight_line,2.4032,2,0.0,609,0,0,0,0,0.0,0.0
7,1,1.4026,1.2026,6.35,508,0,0,0,0.5,5.1276,7.6,0.6747,right,0.071,geometric_bypass_not_needed,2.3297,2,0.0,609,0,0,0,0,0.0,0.0
7,1,1.3,1.1,6.325,506,0,0,0,0.5,5.1409,7.6,0.6764,right,0.0566,astar_grid,3.3794,52,0.000619,609,0,0,0,0,0.0,0.0
7,1,1.4026,1.2026,6.35,508,0,0,0,0.5,5.1276,7.6,0.6747,right,0.0562,rrt,2.1489,2,0.0,609,0,0,0,0,0.0,0.0
7,1,1.4026,1.2026,6.35,508,0,0,0,0.5,5.1276,7.6,0.6747,right,0.0643,rrt_star,2.1376,2,0.0,609,0,0,0,0,0.0,0.0
7,1,1.4026,1.2026,6.35,508,0,0,0,0.5,5.1276,7.6,0.6747,right,0.0572,mppi,30.2691,60,0.0,609,0,0,0,0,0.0,0.0
8,1,1.7149,1.5149,7.2875,583,0,0,0,0.5,6.6481,10.7375,0.6191,left,0.1157,human,0.0,860,0.582347,860,0,0,0,0,0.0,0.0
8,1,1.5365,1.3365,8.975,718,0,0,0,0.5,5.9626,10.7375,0.5553,left,0.0914,straight_line,2.94,2,0.0,860,0,0,0,0,0.0,0.0
8,1,1.5365,1.3365,8.975,718,0,0,0,0.5,5.9626,10.7375,0.5553,left,0.0799,geometric_bypass_not_needed,2.9378,2,0.0,860,0,0,0,0,0.0,0.0
8,1,1.6,1.4,8.7375,699,0,0,0,0.5,6.0639,10.7375,0.5647,left,0.0719,astar_grid,6.5836,60,0.003166,860,0,0,0,0,0.0,0.0
8,1,1.5365,1.3365,8.975,718,0,0,0,0.5,5.9626,10.7375,0.5553,left,0.0736,rrt,2.8976,2,0.0,860,0,0,0,0,0.0,0.0
8,1,1.5365,1.3365,8.975,718,0,0,0,0.5,5.9626,10.7375,0.5553,left,0.0732,rrt_star,2.9702,2,0.0,860,0,0,0,0,0.0,0.0
8,1,1.5365,1.3365,8.975,718,0,0,0,0.5,5.9626,10.7375,0.5553,left,0.0761,mppi,32.2018,60,0.0,860,0,0,0,0,0.0,0.0
9,1,0.6929,0.4929,6.65,532,0,0,1,0.5,6.2875,9.8375,0.6391,left,0.1178,human,0.0,788,0.362006,690,83,15,0,95,0.019,0.1206
9,1,0.4629,0.2629,7.5875,607,0,0,1,0.5,5.8514,9.8375,0.5948,left,0.0871,straight_line,2.736,2,0.0,550,96,142,0,222,0.1802,0.2817
9,1,0.8924,0.6924,8.025,642,0,0,0,0.5,5.9636,9.8375,0.6062,left,0.0759,geometric_bypass,5.543,3,0.000133,628,160,0,0,0,0.0,0.0
9,1,0.7,0.5,7.4,592,0,0,0,0.5,5.9627,9.8375,0.6061,left,0.0687,astar_grid,6.2982,59,0.004256,583,205,0,0,0,0.0,0.0
9,1,0.7483,0.5483,7.85,628,0,0,0,0.5,5.9241,9.8375,0.6022,left,0.0754,rrt,5.011,3,8.9e-05,612,176,0,0,0,0.0,0.0
9,1,0.7175,0.5175,7.4875,599,0,0,0,0.5,5.8878,9.8375,0.5985,left,0.0761,rrt_star,2028.2811,13,8.7e-05,577,211,0,0,0,0.0,0.0
9,1,0.8924,0.6924,8.025,642,0,0,0,0.5,5.9631,9.8375,0.6062,left,0.0694,mppi,31.5607,60,0.000153,628,160,0,0,0,0.0,0.0
11,1,0.9088,0.7088,10.0625,805,0,0,0,0.5,9.9755,14.725,0.6775,right,0.1512,human,0.0,1179,1.343831,1126,53,0,0,0,0.0,0.0
11,1,1.3624,1.1624,10.4125,833,0,0,0,0.5,6.5,14.725,0.4414,right,0.0915,straight_line,4.0458,2,0.0,1179,0,0,0,0,0.0,0.0
11,1,1.3624,1.1624,10.4125,833,0,0,0,0.5,6.5,14.725,0.4414,right,0.0805,geometric_bypass_not_needed,4.0727,2,0.0,1179,0,0,0,0,0.0,0.0
11,1,1.5862,1.3862,11.5625,925,0,0,0,0.5,7.0249,14.725,0.4771,right,0.0797,astar_grid,16.042,63,0.003239,1179,0,0,0,0,0.0,0.0
11,1,1.3624,1.1624,10.4125,833,0,0,0,0.5,6.5,14.725,0.4414,right,0.0936,rrt,4.5808,2,0.0,1179,0,0,0,0,0.0,0.0
11,1,1.3624,1.1624,10.4125,833,0,0,0,0.5,6.5,14.725,0.4414,right,0.0895,rrt_star,4.0597,2,0.0,1179,0,0,0,0,0.0,0.0
11,1,1.3624,1.1624,10.4125,833,0,0,0,0.5,6.5,14.725,0.4414,right,0.0901,mppi,31.0941,60,0.0,1179,0,0,0,0,0.0,0.0
12,1,0.6034,0.4034,5.9875,479,0,0,1,0.5,6.0384,8.4375,0.7157,right,0.1123,human,0.0,676,0.788838,597,43,36,0,116,0.0533,0.1716
12,1,0.6731,0.4731,6.7375,539,0,0,1,0.5,5.7018,8.4375,0.6758,right,0.0672,straight_line,2.3761,2,0.0,501,130,45,0,125,0.0666,0.1849
12,1,0.9235,0.7235,7.025,562,0,0,0,0.5,5.743,8.4375,0.6807,right,0.0609,geometric_bypass,4.9245,3,9e-05,561,115,0,0,0,0.0,0.0
12,1,0.7116,0.5116,6.3625,509,0,0,0,0.5,5.8632,8.4375,0.6949,right,0.0819,astar_grid,5.511,58,0.003779,494,182,0,0,0,0.0,0.0
12,1,0.7306,0.5306,6.9375,555,0,0,0,0.5,6.2385,8.4375,0.7394,right,0.0632,rrt,2.7621,3,0.006058,528,148,0,0,0,0.0,0.0
12,1,0.7044,0.5044,6.7625,541,0,0,0,0.5,5.7049,8.4375,0.6761,right,0.0688,rrt_star,2007.6869,7,5e-06,508,168,0,0,0,0.0,0.0
12,1,0.9235,0.7235,7.025,562,0,0,0,0.5,5.7425,8.4375,0.6806,right,0.0684,mppi,29.9032,60,5.9e-05,561,115,0,0,0,0.0,0.0
13,1,1.7206,1.5206,8.7375,699,0,0,0,0.5,7.3905,10.7125,0.6899,right,0.1243,human,0.0,858,0.391291,858,0,0,0,0,0.0,0.0
13,1,1.6675,1.4675,8.125,650,0,0,0,0.5,5.9923,10.7125,0.5594,right,0.0901,straight_line,3.0942,2,0.0,858,0,0,0,0,0.0,0.0
13,1,1.6675,1.4675,8.125,650,0,0,0,0.5,5.9923,10.7125,0.5594,right,0.0785,geometric_bypass_not_needed,3.0535,2,0.0,858,0,0,0,0,0.0,0.0
13,1,1.5995,1.3995,8.15,652,0,0,0,0.5,6.0407,10.7125,0.5639,right,0.0758,astar_grid,4.482,61,0.000973,858,0,0,0,0,0.0,0.0
13,1,1.6675,1.4675,8.125,650,0,0,0,0.5,5.9923,10.7125,0.5594,right,0.0758,rrt,3.0045,2,0.0,858,0,0,0,0,0.0,0.0
13,1,1.6675,1.4675,8.125,650,0,0,0,0.5,5.9923,10.7125,0.5594,right,0.0699,rrt_star,2.9683,2,0.0,858,0,0,0,0,0.0,0.0
13,1,1.6675,1.4675,8.125,650,0,0,0,0.5,5.9923,10.7125,0.5594,right,0.0676,mppi,31.1844,60,0.0,858,0,0,0,0,0.0,0.0
14,1,1.1299,0.9299,7.5,600,0,0,0,0.5,4.7419,9.825,0.4826,left,0.1253,human,0.0,787,0.370793,787,0,0,0,0,0.0,0.0
14,1,1.1945,0.9945,5.8375,467,0,0,0,0.5,3.9545,9.825,0.4025,left,0.0841,straight_line,2.7137,2,0.0,787,0,0,0,0,0.0,0.0
14,1,1.1945,0.9945,5.8375,467,0,0,0,0.5,3.9545,9.825,0.4025,left,0.0818,geometric_bypass_not_needed,2.7232,2,0.0,787,0,0,0,0,0.0,0.0
14,1,1.2,1.0,5.7125,457,0,0,0,0.5,4.0233,9.825,0.4095,left,0.0694,astar_grid,5.2344,40,0.002199,787,0,0,0,0,0.0,0.0
14,1,1.1945,0.9945,5.8375,467,0,0,0,0.5,3.9545,9.825,0.4025,left,0.0767,rrt,2.7505,2,0.0,787,0,0,0,0,0.0,0.0
14,1,1.1945,0.9945,5.8375,467,0,0,0,0.5,3.9545,9.825,0.4025,left,0.0706,rrt_star,2.7879,2,0.0,787,0,0,0,0,0.0,0.0
14,1,1.1945,0.9945,5.8375,467,0,0,0,0.5,3.9545,9.825,0.4025,left,0.0683,mppi,30.6072,60,0.0,787,0,0,0,0,0.0,0.0
15,1,1.5549,1.3549,5.6,448,0,0,0,0.5,1.3491,5.6,0.2409,straight/near-center,0.0985,human,0.0,449,0.498067,449,0,0,0,0,0.0,0.0
15,1,1.5549,1.3549,5.6,448,0,0,0,0.5,0.7197,5.6,0.1285,straight/near-center,0.0726,straight_line,1.5966,2,0.0,449,0,0,0,0,0.0,0.0
15,1,1.5549,1.3549,5.6,448,0,0,0,0.5,0.7197,5.6,0.1285,straight/near-center,0.0612,geometric_bypass_not_needed,1.5822,2,0.0,449,0,0,0,0,0.0,0.0
15,1,1.5697,1.3697,5.6,448,0,0,0,0.5,0.7413,5.6,0.1324,straight/near-center,0.0536,astar_grid,1.9893,8,0.001852,449,0,0,0,0,0.0,0.0
15,1,1.5549,1.3549,5.6,448,0,0,0,0.5,0.7197,5.6,0.1285,straight/near-center,0.0575,rrt,1.5838,2,0.0,449,0,0,0,0,0.0,0.0
15,1,1.5549,1.3549,5.6,448,0,0,0,0.5,0.7197,5.6,0.1285,straight/near-center,0.0525,rrt_star,1.5761,2,0.0,449,0,0,0,0,0.0,0.0
15,1,1.5549,1.3549,5.6,448,0,0,0,0.5,0.7197,5.6,0.1285,straight/near-center,0.058,mppi,28.6719,60,0.0,449,0,0,0,0,0.0,0.0
16,1,0.2827,0.0827,8.0125,641,0,0,1,0.5,6.1338,11.0875,0.5532,left,0.1311,human,0.0,888,0.915706,640,67,181,0,261,0.2038,0.2939
16,1,0.1873,-0.0127,4.875,390,0,1,1,0.5,5.233,11.0875,0.472,straight/near-center,0.0968,straight_line,3.0938,2,0.0,555,104,206,23,309,0.2579,0.348
16,1,0.9018,0.7018,4.325,346,0,0,0,0.5,5.4535,11.0875,0.4919,left,0.08,geometric_bypass,6.4302,3,0.000231,666,222,0,0,0,0.0,0.0
16,1,0.7014,0.5014,4.5375,363,0,0,0,0.5,5.5539,11.0875,0.5009,left,0.0796,astar_grid,6.3412,52,0.002932,583,305,0,0,0,0.0,0.0
16,1,0.7028,0.5028,5.1875,415,0,0,0,0.5,5.3618,11.0875,0.4836,left,0.0725,rrt,4.1352,3,0.000114,614,274,0,0,0,0.0,0.0
16,1,0.7098,0.5098,5.175,414,0,0,0,0.5,5.3501,11.0875,0.4825,left,0.0767,rrt_star,1956.6688,7,0.000112,606,282,0,0,0,0.0,0.0
16,1,0.9018,0.7018,4.325,346,0,0,0,0.5,5.451,11.0875,0.4916,left,0.0741,mppi,31.9885,60,0.000209,667,221,0,0,0,0.0,0.0
17,1,0.7807,0.5807,7.3625,589,0,0,0,0.5,4.917,9.4,0.5231,right,0.1122,human,0.0,753,1.264597,637,116,0,0,0,0.0,0.0
17,1,0.4904,0.2904,5.175,414,0,0,1,0.5,4.2281,9.4,0.4498,right,0.087,straight_line,2.5937,2,0.0,443,132,178,0,258,0.2364,0.3426
17,1,0.9234,0.7234,5.6375,451,0,0,0,0.5,4.3278,9.4,0.4604,right,0.0736,geometric_bypass,5.2163,3,0.000239,553,200,0,0,0,0.0,0.0
17,1,0.7011,0.5011,5.4875,439,0,0,0,0.5,4.4057,9.4,0.4687,right,0.0779,astar_grid,4.5229,43,0.001968,429,324,0,0,0,0.0,0.0
17,1,0.8249,0.6249,5.6,448,0,0,0,0.5,4.4032,9.4,0.4684,right,0.0719,rrt,3.8876,3,0.000263,560,193,0,0,0,0.0,0.0
17,1,0.7197,0.5197,5.0625,405,0,0,0,0.5,4.2546,9.4,0.4526,right,0.0735,rrt_star,2221.4216,7,3.2e-05,481,272,0,0,0,0.0,0.0
17,1,0.9234,0.7234,5.6375,451,0,0,0,0.5,4.3263,9.4,0.4602,right,0.0721,mppi,32.321,60,0.000126,553,200,0,0,0,0.0,0.0
18,1,0.6414,0.4414,5.5125,441,0,0,1,0.5,6.0292,9.0875,0.6635,right,0.1276,human,0.0,728,0.662051,599,100,29,0,111,0.0398,0.1525
18,1,0.7189,0.5189,4.6,368,0,0,0,0.5,4.6322,9.0875,0.5097,right,0.0794,straight_line,2.67,2,0.0,510,218,0,0,0,0.0,0.0
18,1,0.7189,0.5189,4.6,368,0,0,0,0.5,4.6322,9.0875,0.5097,right,0.078,geometric_bypass_not_needed,2.5996,2,0.0,510,218,0,0,0,0.0,0.0
18,1,0.7415,0.5415,4.6125,369,0,0,0,0.5,4.6,9.0875,0.5062,right,0.073,astar_grid,3.6739,47,0.0,515,213,0,0,0,0.0,0.0
18,1,0.7189,0.5189,4.6,368,0,0,0,0.5,4.6322,9.0875,0.5097,right,0.0676,rrt,2.5532,2,0.0,510,218,0,0,0,0.0,0.0
18,1,0.7189,0.5189,4.6,368,0,0,0,0.5,4.6322,9.0875,0.5097,right,0.0823,rrt_star,2.5394,2,0.0,510,218,0,0,0,0.0,0.0
18,1,0.7189,0.5189,4.6,368,0,0,0,0.5,4.6322,9.0875,0.5097,right,0.0828,mppi,29.9504,60,0.0,510,218,0,0,0,0.0,0.0
19,1,1.2714,1.0714,6.525,522,0,0,0,0.5,5.678,10.15,0.5594,right,0.1486,human,0.0,813,1.375268,813,0,0,0,0,0.0,0.0
19,1,1.3406,1.1406,4.55,364,0,0,0,0.5,4.9214,10.15,0.4849,right,0.0756,straight_line,2.8433,2,0.0,813,0,0,0,0,0.0,0.0
19,1,1.3406,1.1406,4.55,364,0,0,0,0.5,4.9214,10.15,0.4849,right,0.0663,geometric_bypass_not_needed,2.8324,2,0.0,813,0,0,0,0,0.0,0.0
19,1,1.3625,1.1625,4.5375,363,0,0,0,0.5,4.9,10.15,0.4828,right,0.104,astar_grid,4.1056,50,0.0,813,0,0,0,0,0.0,0.0
19,1,1.3406,1.1406,4.55,364,0,0,0,0.5,4.9214,10.15,0.4849,right,0.0898,rrt,2.8642,2,0.0,813,0,0,0,0,0.0,0.0
19,1,1.3406,1.1406,4.55,364,0,0,0,0.5,4.9214,10.15,0.4849,right,0.0711,rrt_star,2.8309,2,0.0,813,0,0,0,0,0.0,0.0
19,1,1.3406,1.1406,4.55,364,0,0,0,0.5,4.9214,10.15,0.4849,right,0.0757,mppi,31.2824,60,0.0,813,0,0,0,0,0.0,0.0
20,1,2.0501,1.8501,6.6875,535,0,0,0,0.5,6.4936,10.0125,0.6485,left,0.123,human,0.0,802,0.185391,802,0,0,0,0,0.0,0.0
20,1,2.0612,1.8612,5.675,454,0,0,0,0.5,6.442,10.0125,0.6434,left,0.1013,straight_line,2.7693,2,0.0,802,0,0,0,0,0.0,0.0
20,1,2.0612,1.8612,5.675,454,0,0,0,0.5,6.442,10.0125,0.6434,left,0.0803,geometric_bypass_not_needed,2.8337,2,0.0,802,0,0,0,0,0.0,0.0
20,1,2.0173,1.8173,5.75,460,0,0,0,0.5,6.4408,10.0125,0.6433,left,0.0667,astar_grid,4.3731,65,0.001135,802,0,0,0,0,0.0,0.0
20,1,2.0612,1.8612,5.675,454,0,0,0,0.5,6.442,10.0125,0.6434,left,0.0641,rrt,3.0425,2,0.0,802,0,0,0,0,0.0,0.0
20,1,2.0612,1.8612,5.675,454,0,0,0,0.5,6.442,10.0125,0.6434,left,0.063,rrt_star,2.891,2,0.0,802,0,0,0,0,0.0,0.0
20,1,2.0612,1.8612,5.675,454,0,0,0,0.5,6.442,10.0125,0.6434,left,0.0649,mppi,32.5904,60,0.0,802,0,0,0,0,0.0,0.0
21,1,0.6198,0.4198,6.7125,537,0,0,1,0.5,6.7907,10.45,0.6498,left,0.1126,human,0.0,837,0.011096,686,89,62,0,142,0.0741,0.1697
21,1,0.6248,0.4248,5.7875,463,0,0,1,0.5,6.7499,10.45,0.6459,left,0.0953,straight_line,2.8059,2,0.0,644,115,78,0,157,0.0932,0.1876
21,1,0.9445,0.7445,5.9375,475,0,0,0,0.5,6.7815,10.45,0.6489,left,0.0748,geometric_bypass,5.9122,3,2.3e-05,734,103,0,0,0,0.0,0.0
21,1,0.7052,0.5052,5.5125,441,0,0,0,0.5,6.8225,10.45,0.6529,left,0.0752,astar_grid,6.1102,68,0.002646,670,167,0,0,0,0.0,0.0
21,1,0.7227,0.5227,5.825,466,0,0,0,0.5,6.7618,10.45,0.6471,left,0.0774,rrt,3.9372,3,1.4e-05,666,171,0,0,0,0.0,0.0
21,1,0.7175,0.5175,5.825,466,0,0,0,0.5,6.7555,10.45,0.6465,left,0.0792,rrt_star,1963.2262,7,1.1e-05,665,172,0,0,0,0.0,0.0
21,1,0.9445,0.7445,5.9375,475,0,0,0,0.5,6.781,10.45,0.6489,left,0.0706,mppi,31.5048,60,1.2e-05,734,103,0,0,0,0.0,0.0
22,1,0.4961,0.2961,7.2125,577,0,0,1,0.5,7.0135,10.075,0.6961,left,0.1175,human,0.0,807,0.015054,651,77,79,0,159,0.0979,0.197
22,1,0.3856,0.1856,5.3375,427,0,0,1,0.5,6.8949,10.075,0.6844,left,0.0818,straight_line,2.8485,2,0.0,591,80,136,0,216,0.1685,0.2677
22,1,0.9359,0.7359,5.5625,445,0,0,0,0.5,6.9869,10.075,0.6935,left,0.0775,geometric_bypass,5.9095,3,7.3e-05,691,116,0,0,0,0.0,0.0
22,1,0.7403,0.5403,5.4375,435,0,0,0,0.5,7.1867,10.075,0.7133,left,0.0772,astar_grid,8.0098,70,0.003566,641,166,0,0,0,0.0,0.0
22,1,0.721,0.521,5.6375,451,0,0,0,0.5,7.2317,10.075,0.7178,left,0.0671,rrt,4.4512,3,0.000576,653,154,0,0,0,0.0,0.0
22,1,0.7314,0.5314,5.175,414,0,0,0,0.5,6.9395,10.075,0.6888,left,0.0695,rrt_star,2056.6645,11,7.8e-05,632,175,0,0,0,0.0,0.0
22,1,0.9359,0.7359,5.5625,445,0,0,0,0.5,6.9858,10.075,0.6934,left,0.0783,mppi,31.5868,60,4.5e-05,691,116,0,0,0,0.0,0.0
23,1,0.5081,0.3081,8.8875,711,0,0,1,0.5,7.4271,13.0875,0.5675,right,0.1219,human,0.0,1048,0.048132,780,115,153,0,233,0.146,0.2223
23,1,0.2205,0.0205,6.65,532,0,0,1,0.5,7.2813,13.0875,0.5564,straight/near-center,0.1119,straight_line,3.5411,2,0.0,767,90,191,0,271,0.1823,0.2586
23,1,0.9309,0.7309,6.975,558,0,0,0,0.5,7.426,13.0875,0.5674,right,0.0861,geometric_bypass,7.2543,3,8.3e-05,893,155,0,0,0,0.0,0.0
23,1,0.7059,0.5059,6.85,548,0,0,0,0.5,7.7103,13.0875,0.5891,right,0.0863,astar_grid,10.308,74,0.002667,839,209,0,0,0,0.0,0.0
